dd,Unnamed: 0_x,customerEmail,transactionId,orderId,paymentMethodId,paymentMethodRegistrationFailure,paymentMethodType,paymentMethodProvider,transactionAmount,transactionFailed,orderState,Unnamed: 0_y,customerPhone,customerDevice,customerIPAddress,customerBillingAddress,No_Transactions,No_Orders,No_Payments,Fraud
743,25,wdelacruz@yahoo.com,me89f00o,gbnio0,tfff8yjzo,0,card,VISA 16 digit,47,0,fulfilled,98,1-410-373-1228x129,8fapmchbpcdesx94tnmb,13ff:5a93:bc34:e190:5e4b:ac80:2e2d:6217,"65233 Hutchinson Mountains
Martinezside, OR 75588",5,0,13,TRUE
251,269,suzanne21@gmail.com,ueos82ny,iaousp,o2ct2h9fp,0,card,Maestro,13,0,fulfilled,16,569-710-0646x4095,ui77ukzr5lnqpajdk03u,9d8d:535b:36fc:8773:bec0:8fa5:3206:4cb5,"687 Rogers Bridge Suite 780
Valdezburgh, IN 23532",13,5,1,TRUE
553,505,johnlowery@gmail.com,e93zwysp,hw28hx,yk3gx9knx,0,paypal,Maestro,33,1,fulfilled,27,1-143-059-1833,sjoj10iss04dq90i4w7x,f793:509a:b82a:f556:b199:c649:8ab3:3f0a,"432 Margaret Isle
West Kevinbury, SC 42235",5,1,3,FALSE
384,12,1yf0@jedyz63t,mco06mub,p6g2g0,0l7kszls7,0,card,Diners Club / Carte Blanche,22,0,fulfilled,80,+32(2)6119524982,n29he2b6a841zcbiw2i9,72.251.102.162,"34958 Sean View
West Robert, DE 93344-9833",15,1,3,FALSE
434,569,alec27@bell.com,nzot2cqt,7wo3i5,xpd7j7c5g,0,card,VISA 16 digit,37,0,fulfilled,8,1-788-091-7546,ybz490o0v5781808jtzw,45.203.99.249,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",5,2,2,FALSE
764,601,smithtonya@huffman.org,mh712ehl,xbxaz7,sptgc1wgt,0,card,Voyager,32,1,fulfilled,13,+16(4)9016414340,2in0fh7lep289n8dcbdz,6c21:ac1d:2089:68fa:abb7:8c00:525f:6588,"484 Pamela Pass
Lake Jessicaview, WI 12942-9074",1,1,3,FALSE
78,100,udavis@clark.com,fv5z6bnc,b8mpa4,opyep1aoj,0,card,VISA 16 digit,42,1,fulfilled,119,650-489-7595x7901,gcfo5uheb9mugbstbjez,143.172.2.212,"1750 Alicia Shoals Apt. 000
South Benjamin, ND 75373",4,2,4,TRUE
16,445,johnlowery@gmail.com,amyaqwxv,51pdq1,opyep1aoj,0,card,Voyager,20,0,fulfilled,31,479.228.3536,ntjnc4h0ldd2yia6m7u6,35.23.150.176,"3960 Emily Fort
Staceytown, AR 21817-3325",4,6,2,FALSE
577,6,kwalsh@lopez-gomez.biz,7p1c81gx,abc26t,i7h51ufsw,0,card,Maestro,33,0,fulfilled,99,565-347-7032,sfx5nec64m3aczye0lb4,99.149.12.193,"PSC 9111, Box 9839
APO AA 57283-9646",7,3,2,FALSE
696,153,brianthomas@yahoo.com,ao66pcnh,cvzcou,kjt28bu2n,0,bitcoin,Diners Club / Carte Blanche,18,1,fulfilled,19,044-642-9860,1djsf7mffce2xhvsf139,212.144.68.190,"484 Pamela Pass
Lake Jessicaview, WI 12942-9074",2,0,2,FALSE
373,604,karen54@mullins.biz,tzys1r4y,zynstd,orf4mjxo2,0,card,VISA 13 digit,55,1,fulfilled,84,635.676.0955x524,navessqcnmc9csfjn5cj,11.165.157.167,"484 Pamela Pass
Lake Jessicaview, WI 12942-9074",6,3,2,FALSE
593,449,abigail08@yahoo.com,mmxvwcnc,tprxxg,wovt0cj5c,0,card,Mastercard,30,0,fulfilled,121,+27(2)4721167637,cdx178qymd6vy77nm4x3,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"445 Nicole Hollow
Carterton, FM 48532",0,4,1,TRUE
194,140,cindydeleon@yahoo.com,1qfz6ocd,xwo0al,0l7kszls7,0,paypal,VISA 16 digit,20,0,fulfilled,167,726-715-7429x06218,969zz9zdj8z4gns4sx5p,f82c:811f:8a02:e2d6:79b:fcaa:42de:570b,"55197 Jeffrey Burgs Suite 700
Gardnerport, VA 04866-4230",3,3,4,FALSE
273,378,ksummers@hotmail.com,hkcfpxan,d993dt,te1pi876k,0,card,VISA 13 digit,29,0,fulfilled,88,962.300.2250,tyijaify2hqadwslejyr,f259:657f:f329:2fca:c06c:8b57:d6ac:2380,"6790 Cassandra Loop
Davidton, ME 00036",6,2,2,FALSE
748,521,vmiller@hotmail.com,i25dewqi,3ougge,je76d0ulj,0,card,Voyager,30,1,pending,133,1-856-006-5150,1asmfecu4hbv73a2r5jy,35.23.150.176,"548 Bryant Inlet
Veronicaside, OK 00522",4,4,4,TRUE
106,615,ethompson@jackson-sanders.com,qenelvvf,sq7rk9,j3foo2l16,0,apple pay,VISA 16 digit,24,1,fulfilled,14,1-820-539-4726x993,2in0fh7lep289n8dcbdz,67b7:3db8:67e0:3bea:b9d0:90c1:2b60:b9f0,"5156 Greene Park Apt. 748
New Sandra, CA 14802-7364",5,3,1,FALSE
616,465,davismike@hotmail.com,kn2hi7mn,lly25f,dmbt74m31,0,card,JCB 15 digit,46,0,fulfilled,45,(616)674-0266x776,n29he2b6a841zcbiw2i9,233.79.136.157,"USS Barr
FPO AE 16052-3851",10,8,1,FALSE
496,346,cindydelgado@gmail.com,i8ish28k,9eubwc,opyep1aoj,0,card,VISA 13 digit,34,1,fulfilled,110,(942)067-2430,pabten624qp5gacfxnxh,cd18:5626:a1c4:7e99:addf:368e:c98:e772,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",3,5,5,TRUE
9,323,marissacollins@mckinney.com,s7kvbnb1,3hprb8,3zzg1etrq,0,card,Voyager,16,1,fulfilled,140,1-981-877-0870,up7afvce5v0omniqlevq,f82c:811f:8a02:e2d6:79b:fcaa:42de:570b,"304 Heather Fall
East Christina, UT 45880-4522",7,5,5,TRUE
461,371,catherine64@gmail.com,crwqqfpi,s7dg4a,wsy5c41nf,0,card,Diners Club / Carte Blanche,36,1,fulfilled,126,1-143-059-1833,qywyyrk5r87k21ij3p62,f82c:811f:8a02:e2d6:79b:fcaa:42de:570b,"548 Bryant Inlet
Veronicaside, OK 00522",7,5,1,TRUE
177,124,johnlowery@gmail.com,zrro6kto,2ai67b,opyep1aoj,0,card,American Express,37,0,fulfilled,59,076-099-0630x72770,2ngkzu1idwxintmxwmgn,6c21:ac1d:2089:68fa:abb7:8c00:525f:6588,"23831 Adams Tunnel Suite 538
North David, NE 92200-7011",3,6,2,FALSE
435,25,benjamin19@gmail.com,w2nnyowa,7fs5td,xpd7j7c5g,0,card,JCB 16 digit,39,0,fulfilled,7,076-099-0630x72770,gcfo5uheb9mugbstbjez,69.138.168.116,"67636 Renee Islands Suite 307
Teresaview, ND 09042",10,5,1,FALSE
490,74,ypruitt@hotmail.com,okdmow3s,6avmqe,5tyvyueom,0,card,VISA 16 digit,15,0,fulfilled,56,002.940.3004x9094,cdx178qymd6vy77nm4x3,58.43.60.165,"19170 Hansen Throughway
Wilkersonville, PA 09423",3,3,6,FALSE
602,568,lsanchez@hotmail.com,e93zwysp,0b6r24,bv4rt0waw,0,card,American Express,47,0,failed,18,153-392-3908x8124,lu4fgcug8dr0dwbcuui1,101.94.37.245,"687 Rogers Bridge Suite 780
Valdezburgh, IN 23532",7,4,1,FALSE
690,28,dianacook@gmail.com,6mas9ujn,p1yimo,xrqpqnjba,0,card,VISA 16 digit,16,0,pending,18,4061905118,2ngkzu1idwxintmxwmgn,115.137.171.103,"10068 Adam Rapids Suite 792
Rileyburgh, GA 11372",5,5,2,TRUE
681,326,cindydelgado@gmail.com,wmqq0rhj,ccuh4k,hs3hemcz6,0,card,American Express,35,0,pending,126,698-954-1805,18cnggmlahgf7trpqsu8,162.48.39.230,"4264 Traci Mountains Suite 245
East Trevor, NC 37274-0975",5,3,1,TRUE
720,604,paul86@hotmail.com,7p1c81gx,lajvhn,st34e000q,1,bitcoin,JCB 16 digit,52,0,fulfilled,106,1-820-539-4726x993,o9cdi8b4zhrzzvp0hl2f,2ebe:381c:151a:9df5:65f5:808f:103d:d128,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",5,0,5,TRUE
10,250,lleonard@turner-fleming.com,q5ua8ylu,jtoc3i,oxpsbpotn,1,card,JCB 16 digit,20,1,fulfilled,124,830-346-6543x518,smxfahki83m4rgsvgvki,152.211.139.83,"229 Michelle Union Suite 692
Lake Sarahport, AS 45607",0,6,1,TRUE
771,23,johnlowery@gmail.com,soaefwfo,605pbl,ogeeyw724,0,card,VISA 16 digit,16,0,fulfilled,74,423.526.5373,3nl9r01aoqks8pn0m4hb,163.128.139.42,"34944 Glenn Mountain
Sherryhaven, TN 36252",5,5,6,TRUE
592,105,johnlowery@gmail.com,t2tr0zve,4x7vmr,1dcru1vlg,0,card,VISA 13 digit,18,0,fulfilled,2,1-991-846-6271x54037,969zz9zdj8z4gns4sx5p,45.203.99.249,"03028 Brown Spring Suite 348
Elliottchester, WY 10834",5,0,1,TRUE
805,618,jamescampbell@randall-pacheco.biz,5pau86iw,zxyice,a8dggs0xt,1,card,JCB 15 digit,72,0,fulfilled,165,+36(0)4967812825,qywyyrk5r87k21ij3p62,246.139.218.89,"3074 Caroline Oval
Lake Maryburgh, MA 15880",3,5,1,TRUE
740,408,johnlowery@gmail.com,w5wkltds,lv7bgj,8ty2ztfnr,0,bitcoin,JCB 16 digit,54,0,failed,65,347-432-4171,navessqcnmc9csfjn5cj,d7d:faf5:36a8:6b28:f7bc:b265:7611:ceda,"8663 Kaitlyn Key
Brittanyview, CT 46389",7,4,1,FALSE
555,384,johnlowery@gmail.com,5mub2d51,k0vrw5,jud25x4mo,0,card,Maestro,21,0,fulfilled,39,1-820-539-4726x993,6qy6oa3nqutsyyxzc54c,162.48.39.230,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",0,3,1,FALSE
347,615,stevehernandez@gmail.com,qio8vvq7,zxyice,x644o186l,0,card,JCB 16 digit,15,1,fulfilled,56,+16(4)9016414340,j0pd24k5h8dl2fqu0cz4,87.18.25.113,"34958 Sean View
West Robert, DE 93344-9833",4,4,1,FALSE
592,266,johnlowery@gmail.com,300mewnx,tc712d,9i0e5d5ex,0,card,JCB 16 digit,36,0,fulfilled,14,1524024300,eaul63h9guyvwuymfn3z,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"16953 Jennifer Springs
Kathybury, IL 02095-3215",5,1,2,TRUE
708,345,catherine64@gmail.com,kg0emdbe,wg4ai4,opyep1aoj,0,card,JCB 16 digit,30,1,fulfilled,143,518.037.7423x366,y3m3px7h46gor851y1pu,143.172.2.212,"265 Marisa Keys
Lynchmouth, WV 63252-7526",13,4,1,FALSE
588,606,jordanthomas@hayes-wilson.biz,uplzo1p7,kr2w5f,tfff8yjzo,0,card,American Express,10,1,fulfilled,17,1524024300,cq5wya63n1w79o0hlnpm,6c21:ac1d:2089:68fa:abb7:8c00:525f:6588,"96103 Riley Walks
Michellefort, ID 98085-6066",4,5,2,TRUE
218,569,mercedesfinley@roman.org,idhsbo74,nfryte,igpmsjd73,0,card,Diners Club / Carte Blanche,46,0,pending,113,952-580-9304x38838,8fapmchbpcdesx94tnmb,79.112.154.104,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",8,5,2,TRUE
446,386,johnlowery@gmail.com,g0v9a6i2,pe8fke,igpmsjd73,0,card,Maestro,38,1,fulfilled,133,1-991-286-0655x973,tyijaify2hqadwslejyr,1f62:a7f0:6db0:caee:9b6a:eafd:dfea:c50,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",4,4,2,FALSE
376,528,johnlowery@gmail.com,8pssnrcy,etpzqt,st34e000q,0,card,JCB 16 digit,21,0,failed,45,1-820-539-4726x993,jz66ap43id2y35ivfqa5,49.219.239.140,"Unit 0643 Box 8346
DPO AA 55632-6780",3,4,4,TRUE
325,432,ctaylor@yahoo.com,cfoevtai,oo68hd,syeg4jsea,0,card,VISA 16 digit,23,0,pending,65,635.676.0955x524,myjxxvd3jfn1eymfy50n,85.188.105.126,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",6,6,1,FALSE
524,283,nolanalec@yahoo.com,r6c5d2vo,2dt9hc,8iizua67d,1,card,Discover,20,0,pending,165,400-108-5415,jy8lgca2hto8r58zw5oo,601d:b1f3:1a48:e0ef:1452:906f:21dc:b526,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",5,5,3,FALSE
626,61,johnlowery@gmail.com,t2tr0zve,nzxaq8,5a44rykx3,1,card,Maestro,11,0,fulfilled,126,3898354581,tyijaify2hqadwslejyr,45.203.99.249,"586 Johnson Courts
South Timothymouth, OH 66490",5,8,2,TRUE
750,190,david45@gmail.com,ldrk3iu0,6sv4im,yxsf33ipw,0,card,VISA 16 digit,34,0,fulfilled,21,+45(0)7468859801,gcfo5uheb9mugbstbjez,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"PSC 9769, Box 5820
APO AP 17294",4,5,3,FALSE
76,27,michelleherrera@day.info,e6kpuach,ijyrzl,x6zmw4nns,0,card,JCB 16 digit,31,0,fulfilled,113,044-642-9860,o7xocau2odnpc1so7ued,163.128.139.42,"148 Russell Lodge Apt. 445
Port Jenniferside, TN 60556-0871",1,4,1,TRUE
658,57,abigail08@yahoo.com,7sfult79,3zk1ts,ww9fq10ca,1,card,Diners Club / Carte Blanche,17,0,fulfilled,88,518.037.7423x366,rjb0adai34izqvys4938,f259:657f:f329:2fca:c06c:8b57:d6ac:2380,"6174 Nicholas Cliffs Suite 855
Websterview, MN 44283-0599",5,5,2,TRUE
793,559,johnlowery@gmail.com,ogpqwzrl,vcyuse,ip4pd9xyu,0,card,JCB 15 digit,54,0,fulfilled,31,(942)067-2430,felexq5xniffmhhlqdqm,203.246.172.244,"872 Ashley Island Apt. 254
East Anthonytown, LA 10352",6,6,1,FALSE
727,47,mitchellgriffith@yahoo.com,r3ornrhq,kr2w5f,tfff8yjzo,0,card,Diners Club / Carte Blanche,12,0,failed,155,044-642-9860,jyk9fawabmu0yi4ee69q,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"548 Bryant Inlet
Veronicaside, OK 00522",4,5,2,TRUE
248,6,benjamin19@gmail.com,ao66pcnh,zllwa6,5i61lz4t2,0,card,VISA 16 digit,26,0,fulfilled,148,804-331-7488x82163,ntjnc4h0ldd2yia6m7u6,95.228.108.171,"Unit 0375 Box 6645
DPO AP 74311",4,6,2,TRUE
142,4,udavis@clark.com,ggmerx76,x4u7kx,88huac0bv,0,card,JCB 16 digit,26,0,fulfilled,144,635.676.0955x524,cdx178qymd6vy77nm4x3,212.144.68.190,"PSC 9111, Box 9839
APO AA 57283-9646",8,5,0,FALSE
785,333,thomasryan@conrad.net,vn79akmv,l72b2v,8xex97krx,0,card,American Express,21,1,fulfilled,49,1-469-696-6266,obb41ux0zfa2td5ajo9s,a06a:af58:8d50:fe02:b3b5:a1d2:9251:9dec,"Unit 0375 Box 6645
DPO AP 74311",3,6,2,TRUE
324,240,johnlowery@gmail.com,01qy7cu0,7h0dat,oqkj50e71,0,card,VISA 13 digit,34,0,fulfilled,65,4061905118,21rpvi89b6uon3c3x8gc,85.188.105.126,"056 Megan Trail Suite 355
West Zachary, GU 51278-2318",4,8,6,TRUE
614,524,johnlowery@gmail.com,hjsrew5l,du631k,29bqx7jkh,0,card,Voyager,20,0,failed,119,1-143-059-1833,2in0fh7lep289n8dcbdz,222.79.159.140,"484 Pamela Pass
Lake Jessicaview, WI 12942-9074",5,5,1,FALSE
568,235,mgould@yahoo.com,crwqqfpi,0b6r24,opyep1aoj,1,card,Voyager,28,0,fulfilled,133,1-910-678-8300,ntl63nfd4sevm4xxvsyq,227.48.202.65,"2672 Jeffrey Cove
Michaelport, ND 40991-4174",5,6,3,TRUE
350,89,shelby24@hotmail.com,m0vig74t,3ougge,hs3hemcz6,0,card,JCB 15 digit,50,0,fulfilled,133,1-991-286-0655x973,hmkn4nmfc5q5mgify2zw,8.13.234.51,"2672 Jeffrey Cove
Michaelport, ND 40991-4174",8,5,1,TRUE
549,451,johnlowery@gmail.com,gzs6it77,bunmsb,866s0p6rq,0,card,Maestro,33,0,fulfilled,26,1-804-264-1481x08539,kah1gtidszvnkih1lvtd,222.79.159.140,"16953 Jennifer Springs
Kathybury, IL 02095-3215",10,5,1,FALSE
704,568,lsanchez@hotmail.com,my4g00b1,1bubxa,dmbt74m31,1,card,VISA 16 digit,59,1,failed,40,059.431.5467x7848,tyijaify2hqadwslejyr,248.33.149.88,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",4,5,1,FALSE
502,422,marywalker@gmail.com,yiay9b0n,z11a6h,kus94zksp,0,card,JCB 15 digit,18,1,fulfilled,72,830-346-6543x518,7318fn930cyfirv504xp,107.82.81.240,"526 Ronald Cliffs
West Christinaville, GU 76418",10,4,1,TRUE
135,154,suzanne21@gmail.com,60kuyxra,p6g2g0,kus94zksp,0,card,JCB 15 digit,42,0,fulfilled,167,635.676.0955x524,18cnggmlahgf7trpqsu8,fb35:e7e4:1368:817f:b75e:6473:d60b:93a8,"814 Wagner Union
Ashleymouth, HI 35617",15,0,1,TRUE
226,504,johnlowery@gmail.com,ziw7e3wa,7fs5td,ti77llxpi,0,card,JCB 16 digit,10,1,fulfilled,45,044-642-9860,969zz9zdj8z4gns4sx5p,69.138.168.116,"29408 Lisa Lock
Port Jennifer, LA 26501-7040",4,2,1,TRUE
358,462,ujackson@harris.com,xjulqy8x,y73qvk,h5wy1uso1,0,card,VISA 13 digit,30,0,failed,84,+16(4)9016414340,jvab5ehh3y5u4spybjm4,2ebe:381c:151a:9df5:65f5:808f:103d:d128,"044 Ronnie Run
South Dawn, CA 49202-3034",2,3,13,FALSE
329,26,qramsey@hotmail.com,sdx47g08,e5iy2q,u1ae0romw,0,card,Discover,68,1,fulfilled,95,4454448537,tyijaify2hqadwslejyr,248.33.149.88,"432 Margaret Isle
West Kevinbury, SC 42235",1,5,6,FALSE
524,569,johnlowery@gmail.com,soaefwfo,1b71xd,8ty2ztfnr,0,card,Maestro,39,1,fulfilled,133,(089)703-7360x8848,2ngkzu1idwxintmxwmgn,45.203.99.249,"818 Andre Ferry
South Christopher, MA 53275",2,2,1,TRUE
93,586,kathleenlee@yahoo.com,w3lp3m3e,phfc5z,8wpdnmsut,0,bitcoin,Maestro,22,0,fulfilled,148,1-469-696-6266,311kdz4c1210iixltk2j,233.79.136.157,"Unit 6719 Box 6044
DPO AE 33534",7,4,4,FALSE
246,156,tayloreric@gmail.com,pf63pf7p,ew151g,te1pi876k,1,card,Voyager,46,0,fulfilled,146,076-099-0630x72770,969zz9zdj8z4gns4sx5p,45.203.99.249,"6927 Nathan Mountains
North April, PA 95355-9109",6,6,1,FALSE
81,61,ethompson@jackson-sanders.com,6qeucn7v,aj4xtw,n5z9rxst8,1,paypal,VISA 16 digit,27,0,fulfilled,156,(940)148-2704,gt7k74rsgtklj0zjx8gl,212.144.68.190,"8663 Kaitlyn Key
Brittanyview, CT 46389",13,5,0,TRUE
61,349,cuevasvicki@gmail.com,3pymh6mw,ysg7hn,41ug157xz,1,card,JCB 16 digit,47,0,fulfilled,133,670.664.8168x94985,s7m2fjcrk1y7lj0amm08,3617:fa2b:f31e:5b72:59a8:cb1a:d090:edb9,"77711 Pamela Ridge
New Kayla, IL 27182",3,5,1,TRUE
336,92,johnlowery@gmail.com,1hnqqte8,diw3zx,5i61lz4t2,0,card,Discover,71,0,pending,45,716-379-6345,tyijaify2hqadwslejyr,203.246.172.244,"5493 Jones Islands
Brownside, CA 51896",6,3,2,FALSE
198,362,lsanchez@hotmail.com,cwqkwqg6,ol00gi,opyep1aoj,0,apple pay,JCB 16 digit,49,0,fulfilled,146,828-124-3490,9gyjtadv75scvq723pow,227.48.202.65,"9205 Jeremiah Field Suite 815
East Christopher, IA 93399",3,0,5,FALSE
77,83,karen54@mullins.biz,q0cxhnip,brzg7e,t9ilu4ywl,0,card,JCB 16 digit,30,1,fulfilled,165,1-788-091-7546,qywyyrk5r87k21ij3p62,164.79.214.9,"Unit 6719 Box 6044
DPO AE 33534",2,4,2,FALSE
816,158,fharris@hotmail.com,ao66pcnh,dd8z28,te1pi876k,0,card,American Express,17,1,fulfilled,17,7452086668,vq9wb7q19vwuirk37dcn,1a1c:b6f1:5c57:e9b8:28c0:edc0:9935:e55a,"603 Sophia Flat Suite 158
South Wandaland, PR 07273-7503",4,4,4,FALSE
610,439,uchen@malone.com,bczklypo,4x7vmr,1phhc3468,0,paypal,VISA 16 digit,30,1,failed,133,1-143-059-1833,vq9wb7q19vwuirk37dcn,158.185.147.61,"16953 Jennifer Springs
Kathybury, IL 02095-3215",7,4,1,TRUE
116,500,1yf0@jedyz63t,obe4ky4l,9416gf,a8dggs0xt,0,apple pay,Discover,57,1,fulfilled,60,000-734-4774,2in0fh7lep289n8dcbdz,212.144.68.190,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",11,2,3,TRUE
720,489,christinemills@mcgee.com,sdvzm88k,f8bsyg,j0eyk4wni,0,card,Maestro,46,0,fulfilled,4,9686705337,1asmfecu4hbv73a2r5jy,846:e2b8:6318:5636:946d:ca83:8076:d098,"6927 Nathan Mountains
North April, PA 95355-9109",3,2,2,TRUE
818,463,christinemills@mcgee.com,c15e6515,1nblrq,oxpsbpotn,0,card,VISA 16 digit,45,1,fulfilled,1,1-321-386-6855x0101,cdx178qymd6vy77nm4x3,163.128.139.42,"Unit 6719 Box 6044
DPO AE 33534",5,0,2,TRUE
732,26,johnlowery@gmail.com,jz6qu6zy,j7ene4,xpd7j7c5g,0,card,JCB 16 digit,13,1,fulfilled,101,9686705337,21rpvi89b6uon3c3x8gc,164.79.214.9,"29408 Lisa Lock
Port Jennifer, LA 26501-7040",4,6,1,TRUE
449,144,thomasryan@conrad.net,hjsrew5l,734b9q,te1pi876k,0,card,VISA 13 digit,31,0,fulfilled,78,1-820-539-4726x993,9ytcxpehi6xw76g5qhhl,163.128.139.42,"77711 Pamela Ridge
New Kayla, IL 27182",3,0,2,TRUE
693,455,johnlowery@gmail.com,gzs6it77,du631k,opyep1aoj,0,card,VISA 16 digit,74,1,fulfilled,33,(089)703-7360x8848,obb41ux0zfa2td5ajo9s,dda2:66e0:4279:3c1b:ac29:4cbb:5ea3:c26b,"PSC 1043, Box 1089
APO AA 29395-9131",1,3,2,FALSE
616,37,johnlowery@gmail.com,9jutaun8,0b6r24,l1qil6tjh,0,card,Voyager,10,0,pending,103,347-432-4171,2in0fh7lep289n8dcbdz,3517:8e52:885:8640:a59:f5fd:cb33:b06a,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",5,4,1,TRUE
731,319,vmiller@hotmail.com,ckvws967,b8mpa4,yu71nlc3z,0,bitcoin,American Express,28,0,pending,48,1-414-937-7421x73705,1djsf7mffce2xhvsf139,d7d:faf5:36a8:6b28:f7bc:b265:7611:ceda,"548 Bryant Inlet
Veronicaside, OK 00522",0,6,1,TRUE
769,235,johnlowery@gmail.com,cfoevtai,bve6ws,oycs53i0s,1,paypal,Diners Club / Carte Blanche,40,1,fulfilled,7,255-915-9059x3369,4hzaaor6es3iyuiavyio,231.91.253.19,"356 Elizabeth Inlet Suite 120
Port Joshuabury, NM 37681",15,4,1,FALSE
168,604,pattersonphilip@yahoo.com,7pupat69,src36a,pdxjdwui4,0,card,Voyager,35,0,fulfilled,7,1-836-334-7673,qdrwvtooysq6q0i0asm7,3.75.86.140,"03028 Brown Spring Suite 348
Elliottchester, WY 10834",5,5,2,FALSE
205,347,brittanyhicks@jones.com,rilyerv3,y4a3bt,opyep1aoj,0,paypal,JCB 15 digit,11,0,fulfilled,88,737-377-9701x577,o9cdi8b4zhrzzvp0hl2f,202.230.239.182,"11704 Andrew Villages Apt. 035
Jamesfurt, OR 49817-0470",6,3,2,TRUE
302,561,wdelacruz@yahoo.com,m5ojvu3i,oo68hd,2g0jtwk7z,0,card,JCB 16 digit,40,1,fulfilled,157,145-419-0237x139,jx3d90d32iz1zlo5jntm,86.201.239.98,"6927 Nathan Mountains
North April, PA 95355-9109",5,5,3,FALSE
643,57,mitchellgriffith@yahoo.com,rilyerv3,kr2w5f,opyep1aoj,0,card,VISA 16 digit,29,0,failed,53,(522)133-8741x643,6qy6oa3nqutsyyxzc54c,2.47.31.110,"77711 Pamela Ridge
New Kayla, IL 27182",6,6,2,FALSE
187,567,ybrown@gmail.com,tyhoucmk,zjigls,zim2ivw3x,0,paypal,Mastercard,57,0,failed,4,076-099-0630x72770,72stamnugxuz9ls1xx98,128.61.46.131,"258 Teresa Crescent Apt. 167
Rodriguezmouth, AS 13930",15,3,1,TRUE
513,76,dana09@yahoo.com,95qmlxm7,zxyice,jjfiirq8l,0,card,Maestro,32,0,pending,40,153-392-3908x8124,lixwrlvcr4g5ht600dk9,42b3:df19:86fe:abd9:dafe:f6c1:eb76:c72,"96103 Riley Walks
Michellefort, ID 98085-6066",5,1,1,FALSE
716,129,joshua00@hotmail.com,4z7tp93o,7g535w,0l7kszls7,0,card,Maestro,32,1,fulfilled,95,1-414-937-7421x73705,2vpovzopjoqppeqfa5nw,168.56.122.190,"687 Rogers Bridge Suite 780
Valdezburgh, IN 23532",7,4,3,TRUE
515,291,suzanne21@gmail.com,h1zprjml,7fs5td,zn4e11ck7,1,card,VISA 16 digit,37,0,fulfilled,79,804-331-7488x82163,cq5wya63n1w79o0hlnpm,164.79.214.9,"044 Ronnie Run
South Dawn, CA 49202-3034",6,5,1,FALSE
727,150,anthony04@gmail.com,e93zwysp,5lyh0x,hs3hemcz6,1,card,American Express,16,0,fulfilled,87,705.315.1466x180,akahn9g6l5245a3zfby6,164.79.214.9,"4913 Wright Ranch
Roymouth, VI 48629",6,4,2,TRUE
610,331,mark02@young.com,u2xbyl92,ougwoy,hs3hemcz6,1,paypal,Maestro,55,0,pending,74,000-734-4774,2ngkzu1idwxintmxwmgn,911e:44d8:824c:85a3:ba7a:6513:8d40:c4c3,"5769 Ronald Brook Suite 963
Lake Jasonfurt, MS 45350-9530",4,5,2,TRUE
227,604,brianthomas@yahoo.com,1ti2lm0o,tnx3nb,1lejsiqz7,0,apple pay,VISA 16 digit,23,1,fulfilled,65,1-410-373-1228x129,navessqcnmc9csfjn5cj,4338:887b:3e9b:f16d:7257:2a21:6559:e9a4,"8663 Kaitlyn Key
Brittanyview, CT 46389",4,5,1,TRUE
735,135,johnlowery@gmail.com,1aq5meg1,9lj87e,kvc38kle1,0,card,Mastercard,25,0,fulfilled,27,828-124-3490,dpgcbcifnntnq2ht4owp,212.144.68.190,"77711 Pamela Ridge
New Kayla, IL 27182",3,3,1,TRUE
790,604,meganberry@clark.biz,q8j3dgni,tc712d,vaf2bri7z,0,card,VISA 16 digit,31,1,failed,98,4712252182,2in0fh7lep289n8dcbdz,164.79.214.9,"812 Moss Radial Suite 844
North Patriciaburgh, MH 13975",7,4,2,TRUE
142,595,nolanalec@yahoo.com,r8ka9avu,3ougge,6954oj7dx,0,bitcoin,Maestro,55,0,fulfilled,103,1-020-923-6697x8718,2in0fh7lep289n8dcbdz,203.246.172.244,"548 Bryant Inlet
Veronicaside, OK 00522",7,4,2,FALSE
244,288,amywright@wallace-johnson.com,9s2ob8gu,hm3rth,opyep1aoj,0,bitcoin,VISA 16 digit,353,0,fulfilled,158,(287)694-5221x45370,tyijaify2hqadwslejyr,f15:32d4:97fb:c211:3d4e:a471:af9c:6c34,"94798 Reed Park Apt. 840
Port Normanborough, ME 36946-3989",0,2,2,FALSE
